collection_id,vm_id,name,value,time_stamp
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,7.030625,5/20/2024 6:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.961875,5/20/2024 7:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.8425,5/20/2024 8:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.894791667,5/20/2024 9:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.964364407,5/20/2024 10:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.747016807,5/20/2024 11:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.871875,5/20/2024 12:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.853541667,5/20/2024 13:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.847083333,5/20/2024 14:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.874125,5/20/2024 15:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.67775,5/20/2024 16:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.676875,5/20/2024 17:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.683041667,5/20/2024 18:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.887708333,5/20/2024 19:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.751375,5/20/2024 20:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.725041667,5/20/2024 21:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.873375,5/20/2024 22:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.709291667,5/20/2024 23:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.932833333,5/21/2024 0:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.700625,5/21/2024 1:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.688458333,5/21/2024 2:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.953416667,5/21/2024 3:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.720041667,5/21/2024 4:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.707416667,5/21/2024 5:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.742208333,5/21/2024 6:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.834958333,5/21/2024 7:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.868125,5/21/2024 8:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.784583333,5/21/2024 9:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.8375,5/21/2024 10:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.997041667,5/21/2024 11:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,7.012166667,5/21/2024 12:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.877333333,5/21/2024 13:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.935125,5/21/2024 14:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.973625,5/21/2024 15:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,7.062541667,5/21/2024 16:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,7.084375,5/21/2024 17:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,7.074208333,5/21/2024 18:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.944264706,5/21/2024 19:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.961176471,5/21/2024 20:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.97625,5/21/2024 21:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,7.030041667,5/21/2024 22:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,7.034458333,5/21/2024 23:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,7.263160377,5/22/2024 0:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,7.070087719,5/22/2024 1:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.997416667,5/22/2024 2:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.88575,5/22/2024 3:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,7.039916667,5/22/2024 4:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,7.0654,5/22/2024 5:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,7.207583333,5/22/2024 6:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.941333333,5/22/2024 7:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.791583333,5/22/2024 8:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.860666667,5/22/2024 9:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.887791667,5/22/2024 10:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.94375,5/22/2024 11:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.985166667,5/22/2024 12:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,7.040583333,5/22/2024 13:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.896291667,5/22/2024 14:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.762166667,5/22/2024 15:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.934208333,5/22/2024 16:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.919375,5/22/2024 17:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.998625,5/22/2024 18:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.946960784,5/22/2024 19:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,7.007041667,5/22/2024 20:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.987916667,5/22/2024 21:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.979291667,5/22/2024 22:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,7.089208333,5/22/2024 23:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.778166667,5/23/2024 0:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.933125,5/23/2024 1:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.93025,5/23/2024 2:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.977875,5/23/2024 3:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.954291667,5/23/2024 4:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,7.009117647,5/23/2024 5:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,7.038041667,5/23/2024 6:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,7.196958333,5/23/2024 7:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.876166667,5/23/2024 8:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.865375,5/23/2024 9:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,7.044,5/23/2024 10:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,7.051,5/23/2024 11:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,7.045666667,5/23/2024 12:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.989083333,5/23/2024 13:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.952666667,5/23/2024 14:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.968875,5/23/2024 15:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,7.052625,5/23/2024 16:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.946208333,5/23/2024 17:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,7.040458333,5/23/2024 18:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,7.086875,5/23/2024 19:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.985958333,5/23/2024 20:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,7.086708333,5/23/2024 21:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.989125,5/23/2024 22:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,7.132416667,5/23/2024 23:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,7.128708333,5/24/2024 0:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,7.130125,5/24/2024 1:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,7.112166667,5/24/2024 2:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,7.048708333,5/24/2024 3:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,7.190083333,5/24/2024 4:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.970208333,5/24/2024 5:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,7.130125,5/24/2024 6:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.919791667,5/24/2024 7:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.88225,5/24/2024 8:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.987166667,5/24/2024 9:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,7.027416667,5/24/2024 10:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,7.035875,5/24/2024 11:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.99675,5/24/2024 12:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,7.020291667,5/24/2024 13:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,7.031512605,5/24/2024 14:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,7.054291667,5/24/2024 15:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,7.052291667,5/24/2024 16:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,7.129583333,5/24/2024 17:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.925333333,5/24/2024 18:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,7.047647059,5/24/2024 19:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,7.200041667,5/24/2024 20:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,7.117666667,5/24/2024 21:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,7.050625,5/24/2024 22:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,7.055875,5/24/2024 23:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,7.037291667,5/25/2024 0:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,7.143666667,5/25/2024 1:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,7.155708333,5/25/2024 2:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,7.093416667,5/25/2024 3:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,7.107791667,5/25/2024 4:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.996041667,5/25/2024 5:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,7.207166667,5/25/2024 6:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.991333333,5/25/2024 7:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,7.01725,5/25/2024 8:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.870916667,5/25/2024 9:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.836625,5/25/2024 10:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.87825,5/25/2024 11:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.930375,5/25/2024 12:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.89025,5/25/2024 13:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.984416667,5/25/2024 14:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.995708333,5/25/2024 15:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.994166667,5/25/2024 16:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.974291667,5/25/2024 17:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.820458333,5/25/2024 18:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.771916667,5/25/2024 19:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.948625,5/25/2024 20:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,7.026041667,5/25/2024 21:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.9655,5/25/2024 22:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.972436975,5/25/2024 23:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.914833333,5/26/2024 0:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.790958333,5/26/2024 1:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.930875,5/26/2024 2:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.933791667,5/26/2024 3:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,7.00325,5/26/2024 4:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.791166667,5/26/2024 5:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.998875,5/26/2024 6:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,7.079875,5/26/2024 7:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,7.19925,5/26/2024 8:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,7.02875,5/26/2024 9:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,7.02575,5/26/2024 10:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,7.063291667,5/26/2024 11:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.966583333,5/26/2024 12:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,7.005791667,5/26/2024 13:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,7.081708333,5/26/2024 14:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.883041667,5/26/2024 15:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.9711,5/26/2024 16:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,7.113041667,5/26/2024 17:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.982333333,5/26/2024 18:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,7.095708333,5/26/2024 19:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,7.124041667,5/26/2024 20:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,7.092666667,5/26/2024 21:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,7.112833333,5/26/2024 22:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,7.130708333,5/26/2024 23:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,7.14475,5/27/2024 0:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,7.139333333,5/27/2024 1:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,7.194625,5/27/2024 2:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.967583333,5/27/2024 3:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,7.066416667,5/27/2024 4:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,7.131833333,5/27/2024 5:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,7.176239316,5/27/2024 6:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.869333333,5/27/2024 7:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.972291667,5/27/2024 8:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.944375,5/27/2024 9:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,7.043708333,5/27/2024 10:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,7.092541667,5/27/2024 11:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.952833333,5/27/2024 12:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.898333333,5/27/2024 13:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.963041667,5/27/2024 14:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.970416667,5/27/2024 15:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.949875,5/27/2024 16:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.956,5/27/2024 17:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,7.037541667,5/27/2024 18:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,7.036416667,5/27/2024 19:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,7.024916667,5/27/2024 20:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.914661017,5/27/2024 21:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,7.077892157,5/27/2024 22:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,7.033541667,5/27/2024 23:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.753875,5/28/2024 0:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.939583333,5/28/2024 1:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,7.132791667,5/28/2024 2:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,7.1455,5/28/2024 3:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,7.024,5/28/2024 4:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,7.058008475,5/28/2024 5:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,7.049791667,5/28/2024 6:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.958583333,5/28/2024 7:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.793,5/28/2024 8:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.882310924,5/28/2024 9:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.796541667,5/28/2024 10:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.795458333,5/28/2024 11:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.721541667,5/28/2024 12:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.88925,5/28/2024 13:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,7.015833333,5/28/2024 14:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.888958333,5/28/2024 15:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.9525,5/28/2024 16:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,7.0605,5/28/2024 17:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.951791667,5/28/2024 18:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.951541667,5/28/2024 19:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,7.121416667,5/28/2024 20:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.86165,5/28/2024 21:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.848375,5/28/2024 22:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.817142857,5/28/2024 23:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.968520408,5/29/2024 0:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.891625,5/29/2024 1:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.92809322,5/29/2024 2:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.930375,5/29/2024 3:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,7.008,5/29/2024 4:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,7.02225,5/29/2024 5:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,7.3585,5/29/2024 6:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,7.07,5/29/2024 7:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,7.001791667,5/29/2024 8:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,7.006875,5/29/2024 9:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.896333333,5/29/2024 10:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,7.156875,5/29/2024 11:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,7.193041667,5/29/2024 12:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,7.06525,5/29/2024 13:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.914322034,5/29/2024 14:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.89325,5/29/2024 15:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.851625,5/29/2024 16:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.910708333,5/29/2024 17:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.938416667,5/29/2024 18:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,7.152125,5/29/2024 19:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.9525,5/29/2024 20:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.83535,5/29/2024 21:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.850041667,5/29/2024 22:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.840666667,5/29/2024 23:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.912041667,5/30/2024 0:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.947833333,5/30/2024 1:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.937,5/30/2024 2:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,6.987330508,5/30/2024 3:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,7.064875,5/30/2024 4:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,7.034708333,5/30/2024 5:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,7.216458333,5/30/2024 6:00
b8670deb-f00d-4bff-b829-ca7c69aec773,K8s-cp,Percentage CPU,7.180625,5/30/2024 7:00
